Date/Time,Building_type,Construction_period,retrofit_scenario,Hot water + Space Heating demand [J](Hourly),Space Heating demand [J](Hourly),Hot water demand [J](Hourly),,Electricity demand [J](Hourly) ,G [W](msquared)
 11/03  19:00:00,SFH,2011-2015,No retrofit,10133029.67,8224099.122,1908930.552,0,8867180.293,0
 11/03  20:00:00,SFH,2011-2015,No retrofit,9696239.679,7787309.126,1908930.552,0,10419156.35,0
 11/03  21:00:00,SFH,2011-2015,No retrofit,11557317.1,9648386.548,1908930.552,0,4211252.116,0
 11/03  22:00:00,SFH,2011-2015,No retrofit,12993095.74,10606932.55,2386163.191,0,4211252.116,0
 11/03  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/03  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/04  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/04  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/04  03:00:00,SFH,2011-2015,No retrofit,249116.7035,249116.7035,0,0,969985.0368,0
 11/04  04:00:00,SFH,2011-2015,No retrofit,703412.3663,703412.3663,0,0,969985.0368,0
 11/04  05:00:00,SFH,2011-2015,No retrofit,1116675.641,1116675.641,0,0,969985.0368,0
 11/04  06:00:00,SFH,2011-2015,No retrofit,1408200.049,1408200.049,0,0,1551976.059,11.91
 11/04  07:00:00,SFH,2011-2015,No retrofit,20965647.25,19533949.33,1431697.914,0,8867180.293,41.87
 11/04  08:00:00,SFH,2011-2015,No retrofit,16699914.45,15745449.18,954465.2762,0,4211252.116,71.06
 11/04  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,113.91
 11/04  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,154.28
 11/04  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,152.59
 11/04  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,100.66
 11/04  13:00:00,SFH,2011-2015,No retrofit,11196162.48,9287231.924,1908930.552,0,8867180.293,72.73
 11/04  14:00:00,SFH,2011-2015,No retrofit,6455037.679,5500572.403,954465.2762,0,4211252.116,40.56
 11/04  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,20.04
 11/04  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/04  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/04  18:00:00,SFH,2011-2015,No retrofit,10551037.57,9596572.298,954465.2762,0,4211252.116,0
 11/04  19:00:00,SFH,2011-2015,No retrofit,9706811.074,7797880.521,1908930.552,0,8867180.293,0
 11/04  20:00:00,SFH,2011-2015,No retrofit,9260540.16,7351609.607,1908930.552,0,10419156.35,0
 11/04  21:00:00,SFH,2011-2015,No retrofit,11087934.2,9179003.65,1908930.552,0,4211252.116,0
 11/04  22:00:00,SFH,2011-2015,No retrofit,12510011.53,10123848.34,2386163.191,0,4211252.116,0
 11/04  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/04  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/05  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/05  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/05  03:00:00,SFH,2011-2015,No retrofit,47254.16331,47254.16331,0,0,969985.0368,0
 11/05  04:00:00,SFH,2011-2015,No retrofit,439216.0759,439216.0759,0,0,969985.0368,0
 11/05  05:00:00,SFH,2011-2015,No retrofit,854583.7568,854583.7568,0,0,969985.0368,0
 11/05  06:00:00,SFH,2011-2015,No retrofit,1149022.619,1149022.619,0,0,1551976.059,14.38
 11/05  07:00:00,SFH,2011-2015,No retrofit,20367678.82,18935980.91,1431697.914,0,8867180.293,117.14
 11/05  08:00:00,SFH,2011-2015,No retrofit,16069301.76,15114836.48,954465.2762,0,4211252.116,137.31
 11/05  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,141.11
 11/05  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,186.05
 11/05  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,179.28
 11/05  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,142.06
 11/05  13:00:00,SFH,2011-2015,No retrofit,8290810.172,6381879.62,1908930.552,0,8867180.293,108.55
 11/05  14:00:00,SFH,2011-2015,No retrofit,4023242.408,3068777.132,954465.2762,0,4211252.116,63.28
 11/05  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,22.88
 11/05  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/05  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/05  18:00:00,SFH,2011-2015,No retrofit,5445687.252,4491221.976,954465.2762,0,4211252.116,0
 11/05  19:00:00,SFH,2011-2015,No retrofit,5789608.161,3880677.609,1908930.552,0,8867180.293,0
 11/05  20:00:00,SFH,2011-2015,No retrofit,5625997.23,3717066.678,1908930.552,0,10419156.35,0
 11/05  21:00:00,SFH,2011-2015,No retrofit,7887521.874,5978591.321,1908930.552,0,4211252.116,0
 11/05  22:00:00,SFH,2011-2015,No retrofit,9326910.923,6940747.732,2386163.191,0,4211252.116,0
 11/05  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/05  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/06  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/06  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/06  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/06  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/06  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/06  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,14.02
 11/06  07:00:00,SFH,2011-2015,No retrofit,16451962.16,15020264.24,1431697.914,0,8867180.293,81.03
 11/06  08:00:00,SFH,2011-2015,No retrofit,12765428.69,11810963.41,954465.2762,0,4211252.116,156.21
 11/06  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,217.97
 11/06  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,259.7
 11/06  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,284.35
 11/06  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,265.58
 11/06  13:00:00,SFH,2011-2015,No retrofit,4007734.224,2098803.672,1908930.552,0,8867180.293,219.02
 11/06  14:00:00,SFH,2011-2015,No retrofit,1229130.351,274665.0743,954465.2762,0,4211252.116,122.23
 11/06  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,27.34
 11/06  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/06  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/06  18:00:00,SFH,2011-2015,No retrofit,3349682.443,2395217.167,954465.2762,0,4211252.116,0
 11/06  19:00:00,SFH,2011-2015,No retrofit,3852989.193,1944058.641,1908930.552,0,8867180.293,0
 11/06  20:00:00,SFH,2011-2015,No retrofit,3733913.449,1824982.896,1908930.552,0,10419156.35,0
 11/06  21:00:00,SFH,2011-2015,No retrofit,5983583.468,4074652.916,1908930.552,0,4211252.116,0
 11/06  22:00:00,SFH,2011-2015,No retrofit,7381224.072,4995060.882,2386163.191,0,4211252.116,0
 11/06  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/06  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/07  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/07  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/07  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/07  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/07  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/07  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,15.05
 11/07  07:00:00,SFH,2011-2015,No retrofit,12717944.53,11286246.61,1431697.914,0,8867180.293,93.8
 11/07  08:00:00,SFH,2011-2015,No retrofit,9783729.193,8829263.917,954465.2762,0,4211252.116,182.82
 11/07  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,254.64
 11/07  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,304.55
 11/07  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,334.48
 11/07  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,311.34
 11/07  13:00:00,SFH,2011-2015,No retrofit,2858947.895,950017.343,1908930.552,0,8867180.293,242.09
 11/07  14:00:00,SFH,2011-2015,No retrofit,1929275.627,974810.3511,954465.2762,0,4211252.116,142.2
 11/07  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,33.23
 11/07  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/07  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/07  18:00:00,SFH,2011-2015,No retrofit,5149341.785,4194876.509,954465.2762,0,4211252.116,0
 11/07  19:00:00,SFH,2011-2015,No retrofit,4982938.012,3074007.46,1908930.552,0,8867180.293,0
 11/07  20:00:00,SFH,2011-2015,No retrofit,4540963.844,2632033.292,1908930.552,0,10419156.35,0
 11/07  21:00:00,SFH,2011-2015,No retrofit,6544737.205,4635806.652,1908930.552,0,4211252.116,0
 11/07  22:00:00,SFH,2011-2015,No retrofit,7693929.168,5307765.977,2386163.191,0,4211252.116,0
 11/07  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/07  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/08  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/08  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/08  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/08  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/08  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/08  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,11.13
 11/08  07:00:00,SFH,2011-2015,No retrofit,10866313.6,9434615.683,1431697.914,0,8867180.293,82.73
 11/08  08:00:00,SFH,2011-2015,No retrofit,8530591.667,7576126.391,954465.2762,0,4211252.116,160.27
 11/08  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,242.84
 11/08  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,248.04
 11/08  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,233.43
 11/08  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,235.16
 11/08  13:00:00,SFH,2011-2015,No retrofit,6830369.008,4921438.456,1908930.552,0,8867180.293,192.3
 11/08  14:00:00,SFH,2011-2015,No retrofit,4160246.552,3205781.276,954465.2762,0,4211252.116,116.88
 11/08  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,27.03
 11/08  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/08  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/08  18:00:00,SFH,2011-2015,No retrofit,7092999.409,6138534.133,954465.2762,0,4211252.116,0
 11/08  19:00:00,SFH,2011-2015,No retrofit,6257121.653,4348191.1,1908930.552,0,8867180.293,0
 11/08  20:00:00,SFH,2011-2015,No retrofit,5666983.744,3758053.191,1908930.552,0,10419156.35,0
 11/08  21:00:00,SFH,2011-2015,No retrofit,7637967.457,5729036.904,1908930.552,0,4211252.116,0
 11/08  22:00:00,SFH,2011-2015,No retrofit,8709243.466,6323080.275,2386163.191,0,4211252.116,0
 11/08  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/08  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/09  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/09  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/09  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/09  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/09  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/09  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,11.65
 11/09  07:00:00,SFH,2011-2015,No retrofit,14721746.81,13290048.9,1431697.914,0,8867180.293,113.99
 11/09  08:00:00,SFH,2011-2015,No retrofit,11329181.4,10374716.12,954465.2762,0,4211252.116,230.52
 11/09  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,306.2
 11/09  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,348.38
 11/09  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,375.87
 11/09  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,343.25
 11/09  13:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,274.29
 11/09  14:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,163.04
 11/09  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,35.11
 11/09  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/09  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/09  18:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,0
 11/09  19:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,0
 11/09  20:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,10419156.35,0
 11/09  21:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,4211252.116,0
 11/09  22:00:00,SFH,2011-2015,No retrofit,2386163.191,0,2386163.191,0,4211252.116,0
 11/09  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/09  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/10  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/10  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/10  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/10  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/10  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/10  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,10.59
 11/10  07:00:00,SFH,2011-2015,No retrofit,1431697.914,0,1431697.914,0,8867180.293,94.04
 11/10  08:00:00,SFH,2011-2015,No retrofit,1371409.623,416944.3469,954465.2762,0,4211252.116,165.92
 11/10  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,267.4
 11/10  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,292.89
 11/10  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,293.29
 11/10  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,259.8
 11/10  13:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,204.38
 11/10  14:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,127.22
 11/10  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,26.48
 11/10  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/10  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/10  18:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,0
 11/10  19:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,0
 11/10  20:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,10419156.35,0
 11/10  21:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,4211252.116,0
 11/10  22:00:00,SFH,2011-2015,No retrofit,2386163.191,0,2386163.191,0,4211252.116,0
 11/10  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/10  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/11  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/11  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/11  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/11  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/11  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/11  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,8.59
 11/11  07:00:00,SFH,2011-2015,No retrofit,1431697.914,0,1431697.914,0,8867180.293,90.84
 11/11  08:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,134.27
 11/11  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,195.18
 11/11  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,242.12
 11/11  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,277.8
 11/11  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,250.5
 11/11  13:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,187.47
 11/11  14:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,125.22
 11/11  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,29.28
 11/11  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/11  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/11  18:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,0
 11/11  19:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,0
 11/11  20:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,10419156.35,0
 11/11  21:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,4211252.116,0
 11/11  22:00:00,SFH,2011-2015,No retrofit,2386163.191,0,2386163.191,0,4211252.116,0
 11/11  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/11  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/12  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/12  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/12  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/12  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/12  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/12  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,7
 11/12  07:00:00,SFH,2011-2015,No retrofit,1431697.914,0,1431697.914,0,8867180.293,76.98
 11/12  08:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,190.7
 11/12  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,285.56
 11/12  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,347.12
 11/12  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,348.18
 11/12  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,289.61
 11/12  13:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,201.53
 11/12  14:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,111.95
 11/12  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,25.31
 11/12  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/12  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/12  18:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,0
 11/12  19:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,0
 11/12  20:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,10419156.35,0
 11/12  21:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,4211252.116,0
 11/12  22:00:00,SFH,2011-2015,No retrofit,2386163.191,0,2386163.191,0,4211252.116,0
 11/12  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/12  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/13  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/13  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/13  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/13  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/13  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/13  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,8.05
 11/13  07:00:00,SFH,2011-2015,No retrofit,3904918.945,2473221.031,1431697.914,0,8867180.293,90.6
 11/13  08:00:00,SFH,2011-2015,No retrofit,3817772.333,2863307.057,954465.2762,0,4211252.116,195.96
 11/13  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,291.35
 11/13  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,339.65
 11/13  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,359.98
 11/13  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,314.95
 11/13  13:00:00,SFH,2011-2015,No retrofit,4479849.464,2570918.911,1908930.552,0,8867180.293,241.08
 11/13  14:00:00,SFH,2011-2015,No retrofit,971937.7792,17472.50299,954465.2762,0,4211252.116,144.02
 11/13  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,26.52
 11/13  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/13  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/13  18:00:00,SFH,2011-2015,No retrofit,954465.2762,0,954465.2762,0,4211252.116,0
 11/13  19:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,8867180.293,0
 11/13  20:00:00,SFH,2011-2015,No retrofit,1908930.552,0,1908930.552,0,10419156.35,0
 11/13  21:00:00,SFH,2011-2015,No retrofit,2159340.939,250410.3865,1908930.552,0,4211252.116,0
 11/13  22:00:00,SFH,2011-2015,No retrofit,3332696.687,946533.4964,2386163.191,0,4211252.116,0
 11/13  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/13  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/14  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/14  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/14  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/14  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/14  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/14  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,7.81
 11/14  07:00:00,SFH,2011-2015,No retrofit,6577517.79,5145819.876,1431697.914,0,8867180.293,86.7
 11/14  08:00:00,SFH,2011-2015,No retrofit,5446103.614,4491638.338,954465.2762,0,4211252.116,218.58
 11/14  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,309.31
 11/14  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,360.84
 11/14  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,387.2
 11/14  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,351.73
 11/14  13:00:00,SFH,2011-2015,No retrofit,7582696.93,5673766.378,1908930.552,0,8867180.293,267.41
 11/14  14:00:00,SFH,2011-2015,No retrofit,1819771.345,865306.069,954465.2762,0,4211252.116,145.18
 11/14  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,25.56
 11/14  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/14  17:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/14  18:00:00,SFH,2011-2015,No retrofit,1727294.154,772828.8774,954465.2762,0,4211252.116,0
 11/14  19:00:00,SFH,2011-2015,No retrofit,2329963.234,421032.6814,1908930.552,0,8867180.293,0
 11/14  20:00:00,SFH,2011-2015,No retrofit,2255951.932,347021.3799,1908930.552,0,10419156.35,0
 11/14  21:00:00,SFH,2011-2015,No retrofit,4591469.71,2682539.158,1908930.552,0,4211252.116,0
 11/14  22:00:00,SFH,2011-2015,No retrofit,6045040.277,3658877.086,2386163.191,0,4211252.116,0
 11/14  23:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,0
 11/14  24:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/15  01:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/15  02:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/15  03:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/15  04:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/15  05:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
 11/15  06:00:00,SFH,2011-2015,No retrofit,0,0,0,0,1551976.059,8.02
 11/15  07:00:00,SFH,2011-2015,No retrofit,11949974.49,10518276.58,1431697.914,0,8867180.293,79.34
 11/15  08:00:00,SFH,2011-2015,No retrofit,9397487.947,8443022.671,954465.2762,0,4211252.116,193.16
 11/15  09:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,272.9
 11/15  10:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,334.91
 11/15  11:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,366.14
 11/15  12:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,317.28
 11/15  13:00:00,SFH,2011-2015,No retrofit,2454084.469,545153.9166,1908930.552,0,8867180.293,239.3
 11/15  14:00:00,SFH,2011-2015,No retrofit,1141925.655,187460.3786,954465.2762,0,4211252.116,133.4
 11/15  15:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,21.91
 11/15  16:00:00,SFH,2011-2015,No retrofit,0,0,0,0,969985.0368,0
